id_1,id_2
rec-252-org,rec-252-dup-0
rec-852-org,rec-852-dup-0
rec-766-org,rec-766-dup-0
rec-1539-org,rec-1539-dup-0
rec-1472-org,rec-1472-dup-0
rec-1930-org,rec-1930-dup-0
rec-1232-org,rec-1232-dup-0
rec-3442-org,rec-3442-dup-0
rec-1380-org,rec-1380-dup-0
rec-3582-org,rec-3582-dup-0
rec-3778-org,rec-3778-dup-0
rec-3382-org,rec-3382-dup-0
rec-292-org,rec-292-dup-0
rec-1494-org,rec-1494-dup-0
rec-3293-org,rec-3293-dup-0
rec-3366-org,rec-3366-dup-0
rec-3583-org,rec-3583-dup-0
rec-1421-org,rec-1421-dup-0
rec-3318-org,rec-3318-dup-0
rec-2896-org,rec-2896-dup-0
rec-872-org,rec-872-dup-0
rec-1341-org,rec-1341-dup-0
rec-2338-org,rec-2338-dup-0
rec-3673-org,rec-3673-dup-0
rec-3276-org,rec-3276-dup-0
rec-2168-org,rec-2168-dup-0
rec-900-org,rec-900-dup-0
rec-2864-org,rec-2864-dup-0
rec-2630-org,rec-2630-dup-0
rec-1708-org,rec-1708-dup-0
rec-3635-org,rec-3635-dup-0
rec-845-org,rec-845-dup-0
rec-1398-org,rec-1398-dup-0
rec-2881-org,rec-2881-dup-0
rec-467-org,rec-467-dup-0
rec-2883-org,rec-2883-dup-0
rec-3939-org,rec-3939-dup-0
rec-2264-org,rec-2264-dup-0
rec-481-org,rec-481-dup-0
rec-2821-org,rec-2821-dup-0
rec-547-org,rec-547-dup-0
rec-2219-org,rec-2219-dup-0
rec-952-org,rec-952-dup-0
rec-297-org,rec-297-dup-0
rec-1021-org,rec-1021-dup-0
rec-2748-org,rec-2748-dup-0
rec-2578-org,rec-2578-dup-0
rec-3364-org,rec-3364-dup-0
rec-2699-org,rec-2699-dup-0
rec-556-org,rec-556-dup-0
rec-2204-org,rec-2204-dup-0
rec-2898-org,rec-2898-dup-0
rec-1848-org,rec-1848-dup-0
rec-1600-org,rec-1600-dup-0
rec-2107-org,rec-2107-dup-0
rec-2497-org,rec-2497-dup-0
rec-1068-org,rec-1068-dup-0
rec-3089-org,rec-3089-dup-0
rec-2732-org,rec-2732-dup-0
rec-548-org,rec-548-dup-0
rec-2546-org,rec-2546-dup-0
rec-1735-org,rec-1735-dup-0
rec-3640-org,rec-3640-dup-0
rec-1547-org,rec-1547-dup-0
rec-2109-org,rec-2109-dup-0
rec-844-org,rec-844-dup-0
rec-214-org,rec-214-dup-0
rec-2508-org,rec-2508-dup-0
rec-1755-org,rec-1755-dup-0
rec-3296-org,rec-3296-dup-0
rec-890-org,rec-890-dup-0
rec-341-org,rec-341-dup-0
rec-1236-org,rec-1236-dup-0
rec-3526-org,rec-3526-dup-0
rec-820-org,rec-820-dup-0
rec-1583-org,rec-1583-dup-0
rec-3499-org,rec-3499-dup-0
rec-1630-org,rec-1630-dup-0
rec-3744-org,rec-3744-dup-0
rec-1125-org,rec-1125-dup-0
rec-1808-org,rec-1808-dup-0
rec-3014-org,rec-3014-dup-0
rec-255-org,rec-255-dup-0
rec-2038-org,rec-2038-dup-0
rec-725-org,rec-725-dup-0
rec-3942-org,rec-3942-dup-0
rec-1779-org,rec-1779-dup-0
rec-1947-org,rec-1947-dup-0
rec-2897-org,rec-2897-dup-0
rec-785-org,rec-785-dup-0
rec-154-org,rec-154-dup-0
rec-835-org,rec-835-dup-0
rec-296-org,rec-296-dup-0
rec-223-org,rec-223-dup-0
rec-3055-org,rec-3055-dup-0
rec-3774-org,rec-3774-dup-0
rec-97-org,rec-97-dup-0
rec-1513-org,rec-1513-dup-0
rec-1456-org,rec-1456-dup-0
rec-2140-org,rec-2140-dup-0
rec-2775-org,rec-2775-dup-0
rec-3402-org,rec-3402-dup-0
rec-1679-org,rec-1679-dup-0
rec-3751-org,rec-3751-dup-0
rec-308-org,rec-308-dup-0
rec-116-org,rec-116-dup-0
rec-2862-org,rec-2862-dup-0
rec-2398-org,rec-2398-dup-0
rec-1809-org,rec-1809-dup-0
rec-3277-org,rec-3277-dup-0
rec-795-org,rec-795-dup-0
rec-2703-org,rec-2703-dup-0
rec-3910-org,rec-3910-dup-0
rec-3999-org,rec-3999-dup-0
rec-1573-org,rec-1573-dup-0
rec-383-org,rec-383-dup-0
rec-1771-org,rec-1771-dup-0
rec-2705-org,rec-2705-dup-0
rec-1286-org,rec-1286-dup-0
rec-3003-org,rec-3003-dup-0
rec-1237-org,rec-1237-dup-0
rec-141-org,rec-141-dup-0
rec-89-org,rec-89-dup-0
rec-2967-org,rec-2967-dup-0
rec-1176-org,rec-1176-dup-0
rec-2574-org,rec-2574-dup-0
rec-2564-org,rec-2564-dup-0
rec-2635-org,rec-2635-dup-0
rec-2746-org,rec-2746-dup-0
rec-650-org,rec-650-dup-0
rec-3433-org,rec-3433-dup-0
rec-1023-org,rec-1023-dup-0
rec-1898-org,rec-1898-dup-0
rec-2661-org,rec-2661-dup-0
rec-2604-org,rec-2604-dup-0
rec-3415-org,rec-3415-dup-0
rec-2779-org,rec-2779-dup-0
rec-1590-org,rec-1590-dup-0
rec-506-org,rec-506-dup-0
rec-128-org,rec-128-dup-0
rec-975-org,rec-975-dup-0
rec-638-org,rec-638-dup-0
rec-3860-org,rec-3860-dup-0
rec-2515-org,rec-2515-dup-0
rec-3115-org,rec-3115-dup-0
rec-2734-org,rec-2734-dup-0
rec-3412-org,rec-3412-dup-0
rec-3750-org,rec-3750-dup-0
rec-2044-org,rec-2044-dup-0
rec-3332-org,rec-3332-dup-0
rec-1169-org,rec-1169-dup-0
rec-847-org,rec-847-dup-0
rec-3492-org,rec-3492-dup-0
rec-468-org,rec-468-dup-0
rec-951-org,rec-951-dup-0
rec-3287-org,rec-3287-dup-0
rec-2337-org,rec-2337-dup-0
rec-1974-org,rec-1974-dup-0
rec-2839-org,rec-2839-dup-0
rec-1664-org,rec-1664-dup-0
rec-1972-org,rec-1972-dup-0
rec-2492-org,rec-2492-dup-0
rec-1183-org,rec-1183-dup-0
rec-1919-org,rec-1919-dup-0
rec-3457-org,rec-3457-dup-0
rec-1266-org,rec-1266-dup-0
rec-988-org,rec-988-dup-0
rec-2674-org,rec-2674-dup-0
rec-1265-org,rec-1265-dup-0
rec-2882-org,rec-2882-dup-0
rec-2234-org,rec-2234-dup-0
rec-2055-org,rec-2055-dup-0
rec-43-org,rec-43-dup-0
rec-3773-org,rec-3773-dup-0
rec-2759-org,rec-2759-dup-0
rec-2972-org,rec-2972-dup-0
rec-88-org,rec-88-dup-0
rec-2418-org,rec-2418-dup-0
rec-3064-org,rec-3064-dup-0
rec-1145-org,rec-1145-dup-0
rec-1570-org,rec-1570-dup-0
rec-1933-org,rec-1933-dup-0
rec-1053-org,rec-1053-dup-0
rec-538-org,rec-538-dup-0
rec-2953-org,rec-2953-dup-0
rec-309-org,rec-309-dup-0
rec-2659-org,rec-2659-dup-0
rec-2231-org,rec-2231-dup-0
rec-2530-org,rec-2530-dup-0
rec-1978-org,rec-1978-dup-0
rec-2435-org,rec-2435-dup-0
rec-2689-org,rec-2689-dup-0
rec-1523-org,rec-1523-dup-0
rec-3066-org,rec-3066-dup-0
rec-1284-org,rec-1284-dup-0
rec-646-org,rec-646-dup-0
rec-1090-org,rec-1090-dup-0
rec-706-org,rec-706-dup-0
rec-3487-org,rec-3487-dup-0
rec-2893-org,rec-2893-dup-0
rec-2727-org,rec-2727-dup-0
rec-1440-org,rec-1440-dup-0
rec-1303-org,rec-1303-dup-0
rec-1722-org,rec-1722-dup-0
rec-2603-org,rec-2603-dup-0
rec-334-org,rec-334-dup-0
rec-2555-org,rec-2555-dup-0
rec-3823-org,rec-3823-dup-0
rec-1250-org,rec-1250-dup-0
rec-2455-org,rec-2455-dup-0
rec-2791-org,rec-2791-dup-0
rec-269-org,rec-269-dup-0
rec-1864-org,rec-1864-dup-0
rec-583-org,rec-583-dup-0
rec-2312-org,rec-2312-dup-0
rec-3367-org,rec-3367-dup-0
rec-3379-org,rec-3379-dup-0
rec-2971-org,rec-2971-dup-0
rec-2929-org,rec-2929-dup-0
rec-1342-org,rec-1342-dup-0
rec-1471-org,rec-1471-dup-0
rec-871-org,rec-871-dup-0
rec-1289-org,rec-1289-dup-0
rec-1389-org,rec-1389-dup-0
rec-567-org,rec-567-dup-0
rec-829-org,rec-829-dup-0
rec-2927-org,rec-2927-dup-0
rec-1369-org,rec-1369-dup-0
rec-3041-org,rec-3041-dup-0
rec-3503-org,rec-3503-dup-0
rec-2680-org,rec-2680-dup-0
rec-3112-org,rec-3112-dup-0
