id_1,id_2
rec-3833-org,rec-3833-dup-0
rec-2700-org,rec-2700-dup-0
rec-3817-org,rec-3817-dup-0
rec-1509-org,rec-1509-dup-0
rec-3363-org,rec-3363-dup-0
rec-546-org,rec-546-dup-0
rec-2133-org,rec-2133-dup-0
rec-207-org,rec-207-dup-0
rec-3200-org,rec-3200-dup-0
rec-3665-org,rec-3665-dup-0
rec-993-org,rec-993-dup-0
rec-1393-org,rec-1393-dup-0
rec-83-org,rec-83-dup-0
rec-3486-org,rec-3486-dup-0
rec-739-org,rec-739-dup-0
rec-2334-org,rec-2334-dup-0
rec-3786-org,rec-3786-dup-0
rec-2364-org,rec-2364-dup-0
rec-2556-org,rec-2556-dup-0
rec-1166-org,rec-1166-dup-0
rec-452-org,rec-452-dup-0
rec-188-org,rec-188-dup-0
rec-539-org,rec-539-dup-0
rec-2467-org,rec-2467-dup-0
rec-1209-org,rec-1209-dup-0
rec-3454-org,rec-3454-dup-0
rec-3018-org,rec-3018-dup-0
rec-1819-org,rec-1819-dup-0
rec-1831-org,rec-1831-dup-0
rec-1445-org,rec-1445-dup-0
rec-3011-org,rec-3011-dup-0
rec-2666-org,rec-2666-dup-0
rec-2095-org,rec-2095-dup-0
rec-2639-org,rec-2639-dup-0
rec-3511-org,rec-3511-dup-0
rec-984-org,rec-984-dup-0
rec-359-org,rec-359-dup-0
rec-2742-org,rec-2742-dup-0
rec-3971-org,rec-3971-dup-0
rec-2774-org,rec-2774-dup-0
rec-1215-org,rec-1215-dup-0
rec-2431-org,rec-2431-dup-0
rec-159-org,rec-159-dup-0
rec-22-org,rec-22-dup-0
rec-102-org,rec-102-dup-0
rec-465-org,rec-465-dup-0
rec-2590-org,rec-2590-dup-0
rec-3813-org,rec-3813-dup-0
rec-3378-org,rec-3378-dup-0
rec-487-org,rec-487-dup-0
rec-2214-org,rec-2214-dup-0
rec-1847-org,rec-1847-dup-0
rec-3152-org,rec-3152-dup-0
rec-675-org,rec-675-dup-0
rec-288-org,rec-288-dup-0
rec-3903-org,rec-3903-dup-0
rec-1003-org,rec-1003-dup-0
rec-2260-org,rec-2260-dup-0
rec-3093-org,rec-3093-dup-0
rec-757-org,rec-757-dup-0
rec-1109-org,rec-1109-dup-0
rec-2488-org,rec-2488-dup-0
rec-461-org,rec-461-dup-0
rec-805-org,rec-805-dup-0
rec-2939-org,rec-2939-dup-0
rec-3417-org,rec-3417-dup-0
rec-2271-org,rec-2271-dup-0
rec-184-org,rec-184-dup-0
rec-640-org,rec-640-dup-0
rec-3017-org,rec-3017-dup-0
rec-2570-org,rec-2570-dup-0
rec-482-org,rec-482-dup-0
rec-761-org,rec-761-dup-0
rec-2161-org,rec-2161-dup-0
rec-1656-org,rec-1656-dup-0
rec-2362-org,rec-2362-dup-0
rec-702-org,rec-702-dup-0
rec-3231-org,rec-3231-dup-0
rec-1596-org,rec-1596-dup-0
rec-1180-org,rec-1180-dup-0
rec-3994-org,rec-3994-dup-0
rec-2006-org,rec-2006-dup-0
rec-3103-org,rec-3103-dup-0
rec-1185-org,rec-1185-dup-0
rec-3607-org,rec-3607-dup-0
rec-1229-org,rec-1229-dup-0
rec-1244-org,rec-1244-dup-0
rec-3709-org,rec-3709-dup-0
rec-2396-org,rec-2396-dup-0
rec-3281-org,rec-3281-dup-0
rec-1666-org,rec-1666-dup-0
rec-986-org,rec-986-dup-0
rec-2403-org,rec-2403-dup-0
rec-1210-org,rec-1210-dup-0
rec-3350-org,rec-3350-dup-0
rec-1332-org,rec-1332-dup-0
rec-1574-org,rec-1574-dup-0
rec-3660-org,rec-3660-dup-0
rec-3373-org,rec-3373-dup-0
rec-3825-org,rec-3825-dup-0
rec-3479-org,rec-3479-dup-0
rec-832-org,rec-832-dup-0
rec-3740-org,rec-3740-dup-0
rec-1072-org,rec-1072-dup-0
rec-1293-org,rec-1293-dup-0
rec-1462-org,rec-1462-dup-0
rec-3984-org,rec-3984-dup-0
rec-299-org,rec-299-dup-0
rec-3122-org,rec-3122-dup-0
rec-2489-org,rec-2489-dup-0
rec-2634-org,rec-2634-dup-0
rec-3235-org,rec-3235-dup-0
rec-3029-org,rec-3029-dup-0
