id_1,id_2
rec-1765-org,rec-1765-dup-0
rec-266-org,rec-266-dup-0
rec-7330-org,rec-7330-dup-0
rec-8756-org,rec-8756-dup-0
rec-5680-org,rec-5680-dup-0
rec-7105-org,rec-7105-dup-0
rec-2651-org,rec-2651-dup-0
rec-4874-org,rec-4874-dup-0
rec-3726-org,rec-3726-dup-0
rec-8944-org,rec-8944-dup-0
rec-1115-org,rec-1115-dup-0
rec-702-org,rec-702-dup-0
rec-1304-org,rec-1304-dup-0
rec-8555-org,rec-8555-dup-0
rec-7523-org,rec-7523-dup-0
rec-4972-org,rec-4972-dup-0
rec-6356-org,rec-6356-dup-0
rec-2160-org,rec-2160-dup-0
rec-4310-org,rec-4310-dup-0
rec-5390-org,rec-5390-dup-0
rec-3693-org,rec-3693-dup-0
rec-44-org,rec-44-dup-0
rec-5442-org,rec-5442-dup-0
rec-7482-org,rec-7482-dup-0
rec-1571-org,rec-1571-dup-0
rec-8987-org,rec-8987-dup-0
rec-508-org,rec-508-dup-0
rec-2551-org,rec-2551-dup-0
rec-4883-org,rec-4883-dup-0
rec-1902-org,rec-1902-dup-0
rec-6687-org,rec-6687-dup-0
rec-7692-org,rec-7692-dup-0
rec-3182-org,rec-3182-dup-0
rec-7626-org,rec-7626-dup-0
rec-2167-org,rec-2167-dup-0
rec-4791-org,rec-4791-dup-0
rec-5394-org,rec-5394-dup-0
rec-1021-org,rec-1021-dup-0
rec-6545-org,rec-6545-dup-0
rec-662-org,rec-662-dup-0
rec-3922-org,rec-3922-dup-0
rec-7587-org,rec-7587-dup-0
rec-5128-org,rec-5128-dup-0
rec-3125-org,rec-3125-dup-0
rec-7927-org,rec-7927-dup-0
rec-6560-org,rec-6560-dup-0
rec-1133-org,rec-1133-dup-0
rec-6208-org,rec-6208-dup-0
rec-1927-org,rec-1927-dup-0
rec-142-org,rec-142-dup-0
rec-6328-org,rec-6328-dup-0
rec-2886-org,rec-2886-dup-0
rec-2417-org,rec-2417-dup-0
rec-5530-org,rec-5530-dup-0
rec-6707-org,rec-6707-dup-0
rec-2243-org,rec-2243-dup-0
rec-1915-org,rec-1915-dup-0
rec-3130-org,rec-3130-dup-0
rec-4419-org,rec-4419-dup-0
rec-4942-org,rec-4942-dup-0
rec-3459-org,rec-3459-dup-0
rec-46-org,rec-46-dup-0
rec-2457-org,rec-2457-dup-0
rec-7622-org,rec-7622-dup-0
rec-3739-org,rec-3739-dup-0
rec-5768-org,rec-5768-dup-0
rec-8498-org,rec-8498-dup-0
rec-8771-org,rec-8771-dup-0
rec-155-org,rec-155-dup-0
rec-3770-org,rec-3770-dup-0
rec-8742-org,rec-8742-dup-0
rec-1668-org,rec-1668-dup-0
rec-6226-org,rec-6226-dup-0
rec-2834-org,rec-2834-dup-0
rec-7066-org,rec-7066-dup-0
rec-5811-org,rec-5811-dup-0
rec-4176-org,rec-4176-dup-0
rec-511-org,rec-511-dup-0
rec-5992-org,rec-5992-dup-0
rec-4887-org,rec-4887-dup-0
rec-1436-org,rec-1436-dup-0
rec-8096-org,rec-8096-dup-0
rec-8077-org,rec-8077-dup-0
rec-2681-org,rec-2681-dup-0
rec-8805-org,rec-8805-dup-0
rec-1300-org,rec-1300-dup-0
rec-2113-org,rec-2113-dup-0
rec-5181-org,rec-5181-dup-0
rec-1955-org,rec-1955-dup-0
rec-6616-org,rec-6616-dup-0
rec-7614-org,rec-7614-dup-0
rec-1-org,rec-1-dup-0
rec-887-org,rec-887-dup-0
rec-4578-org,rec-4578-dup-0
rec-8889-org,rec-8889-dup-0
rec-3301-org,rec-3301-dup-0
rec-4254-org,rec-4254-dup-0
rec-3030-org,rec-3030-dup-0
rec-1752-org,rec-1752-dup-0
rec-7177-org,rec-7177-dup-0
rec-3892-org,rec-3892-dup-0
rec-2447-org,rec-2447-dup-0
rec-8851-org,rec-8851-dup-0
rec-2641-org,rec-2641-dup-0
rec-3600-org,rec-3600-dup-0
rec-5995-org,rec-5995-dup-0
rec-8165-org,rec-8165-dup-0
rec-6963-org,rec-6963-dup-0
rec-2310-org,rec-2310-dup-0
rec-185-org,rec-185-dup-0
rec-3208-org,rec-3208-dup-0
rec-8996-org,rec-8996-dup-0
rec-6419-org,rec-6419-dup-0
rec-7039-org,rec-7039-dup-0
rec-6494-org,rec-6494-dup-0
rec-7452-org,rec-7452-dup-0
rec-2280-org,rec-2280-dup-0
rec-8218-org,rec-8218-dup-0
rec-3850-org,rec-3850-dup-0
rec-4332-org,rec-4332-dup-0
rec-3755-org,rec-3755-dup-0
rec-5042-org,rec-5042-dup-0
rec-7182-org,rec-7182-dup-0
rec-953-org,rec-953-dup-0
rec-6578-org,rec-6578-dup-0
rec-283-org,rec-283-dup-0
rec-6399-org,rec-6399-dup-0
rec-8352-org,rec-8352-dup-0
rec-8245-org,rec-8245-dup-0
rec-1465-org,rec-1465-dup-0
rec-6934-org,rec-6934-dup-0
rec-5531-org,rec-5531-dup-0
rec-8577-org,rec-8577-dup-0
rec-6543-org,rec-6543-dup-0
rec-8552-org,rec-8552-dup-0
rec-6627-org,rec-6627-dup-0
rec-5265-org,rec-5265-dup-0
rec-1837-org,rec-1837-dup-0
rec-3106-org,rec-3106-dup-0
rec-3885-org,rec-3885-dup-0
rec-135-org,rec-135-dup-0
rec-2538-org,rec-2538-dup-0
rec-7485-org,rec-7485-dup-0
rec-4076-org,rec-4076-dup-0
rec-268-org,rec-268-dup-0
rec-4978-org,rec-4978-dup-0
rec-5735-org,rec-5735-dup-0
rec-4060-org,rec-4060-dup-0
rec-802-org,rec-802-dup-0
rec-6805-org,rec-6805-dup-0
rec-38-org,rec-38-dup-0
rec-8755-org,rec-8755-dup-0
rec-3309-org,rec-3309-dup-0
rec-6679-org,rec-6679-dup-0
rec-649-org,rec-649-dup-0
rec-1686-org,rec-1686-dup-0
rec-7401-org,rec-7401-dup-0
rec-1426-org,rec-1426-dup-0
rec-690-org,rec-690-dup-0
rec-7305-org,rec-7305-dup-0
rec-45-org,rec-45-dup-0
rec-3597-org,rec-3597-dup-0
rec-3047-org,rec-3047-dup-0
rec-6211-org,rec-6211-dup-0
rec-4698-org,rec-4698-dup-0
rec-3396-org,rec-3396-dup-0
rec-3181-org,rec-3181-dup-0
rec-3389-org,rec-3389-dup-0
rec-4663-org,rec-4663-dup-0
rec-5234-org,rec-5234-dup-0
rec-4893-org,rec-4893-dup-0
rec-5663-org,rec-5663-dup-0
rec-791-org,rec-791-dup-0
rec-8003-org,rec-8003-dup-0
rec-5350-org,rec-5350-dup-0
rec-699-org,rec-699-dup-0
rec-4077-org,rec-4077-dup-0
rec-8885-org,rec-8885-dup-0
rec-6086-org,rec-6086-dup-0
rec-5754-org,rec-5754-dup-0
rec-5649-org,rec-5649-dup-0
rec-6417-org,rec-6417-dup-0
rec-181-org,rec-181-dup-0
rec-6588-org,rec-6588-dup-0
rec-5609-org,rec-5609-dup-0
rec-4066-org,rec-4066-dup-0
rec-4477-org,rec-4477-dup-0
rec-6746-org,rec-6746-dup-0
rec-454-org,rec-454-dup-0
rec-3350-org,rec-3350-dup-0
rec-8405-org,rec-8405-dup-0
rec-2559-org,rec-2559-dup-0
rec-6768-org,rec-6768-dup-0
rec-105-org,rec-105-dup-0
rec-5112-org,rec-5112-dup-0
rec-8675-org,rec-8675-dup-0
rec-5969-org,rec-5969-dup-0
rec-7541-org,rec-7541-dup-0
rec-8989-org,rec-8989-dup-0
rec-640-org,rec-640-dup-0
rec-7849-org,rec-7849-dup-0
rec-5364-org,rec-5364-dup-0
rec-5086-org,rec-5086-dup-0
rec-7138-org,rec-7138-dup-0
rec-8731-org,rec-8731-dup-0
rec-8888-org,rec-8888-dup-0
rec-3577-org,rec-3577-dup-0
rec-4482-org,rec-4482-dup-0
rec-5855-org,rec-5855-dup-0
rec-8013-org,rec-8013-dup-0
rec-1652-org,rec-1652-dup-0
rec-3231-org,rec-3231-dup-0
rec-2802-org,rec-2802-dup-0
rec-5795-org,rec-5795-dup-0
rec-293-org,rec-293-dup-0
rec-6235-org,rec-6235-dup-0
rec-6031-org,rec-6031-dup-0
rec-989-org,rec-989-dup-0
rec-2204-org,rec-2204-dup-0
rec-868-org,rec-868-dup-0
rec-1499-org,rec-1499-dup-0
rec-7539-org,rec-7539-dup-0
rec-6246-org,rec-6246-dup-0
rec-7297-org,rec-7297-dup-0
rec-6784-org,rec-6784-dup-0
rec-8172-org,rec-8172-dup-0
rec-1009-org,rec-1009-dup-0
rec-1760-org,rec-1760-dup-0
rec-5550-org,rec-5550-dup-0
rec-3185-org,rec-3185-dup-0
rec-1095-org,rec-1095-dup-0
rec-2295-org,rec-2295-dup-0
rec-4086-org,rec-4086-dup-0
rec-3015-org,rec-3015-dup-0
rec-3323-org,rec-3323-dup-0
rec-7167-org,rec-7167-dup-0
rec-6576-org,rec-6576-dup-0
rec-4425-org,rec-4425-dup-0
rec-197-org,rec-197-dup-0
rec-3202-org,rec-3202-dup-0
rec-3780-org,rec-3780-dup-0
rec-698-org,rec-698-dup-0
rec-567-org,rec-567-dup-0
rec-7766-org,rec-7766-dup-0
rec-8149-org,rec-8149-dup-0
rec-1462-org,rec-1462-dup-0
rec-6559-org,rec-6559-dup-0
rec-2008-org,rec-2008-dup-0
rec-7131-org,rec-7131-dup-0
rec-2846-org,rec-2846-dup-0
rec-8466-org,rec-8466-dup-0
rec-8128-org,rec-8128-dup-0
rec-4526-org,rec-4526-dup-0
