id_1,id_2
rec-25377-org,rec-25377-dup-0
rec-75546-org,rec-75546-dup-0
rec-58318-org,rec-58318-dup-0
rec-42642-org,rec-42642-dup-0
rec-64534-org,rec-64534-dup-0
rec-32751-org,rec-32751-dup-0
rec-24298-org,rec-24298-dup-0
rec-73161-org,rec-73161-dup-0
rec-55796-org,rec-55796-dup-0
rec-23423-org,rec-23423-dup-0
rec-10139-org,rec-10139-dup-0
rec-50533-org,rec-50533-dup-0
rec-2948-org,rec-2948-dup-0
rec-59429-org,rec-59429-dup-0
rec-67751-org,rec-67751-dup-0
rec-62165-org,rec-62165-dup-0
rec-30919-org,rec-30919-dup-0
rec-22244-org,rec-22244-dup-0
rec-66225-org,rec-66225-dup-0
rec-72855-org,rec-72855-dup-0
rec-42226-org,rec-42226-dup-0
rec-72818-org,rec-72818-dup-0
rec-33127-org,rec-33127-dup-0
rec-83473-org,rec-83473-dup-0
rec-44482-org,rec-44482-dup-0
rec-52274-org,rec-52274-dup-0
rec-15478-org,rec-15478-dup-0
rec-57576-org,rec-57576-dup-0
rec-51956-org,rec-51956-dup-0
rec-68228-org,rec-68228-dup-0
rec-69569-org,rec-69569-dup-0
rec-7498-org,rec-7498-dup-0
rec-86770-org,rec-86770-dup-0
rec-21033-org,rec-21033-dup-0
rec-33191-org,rec-33191-dup-0
rec-39118-org,rec-39118-dup-0
rec-73913-org,rec-73913-dup-0
rec-2249-org,rec-2249-dup-0
rec-36948-org,rec-36948-dup-0
rec-9398-org,rec-9398-dup-0
rec-38624-org,rec-38624-dup-0
rec-43857-org,rec-43857-dup-0
rec-77344-org,rec-77344-dup-0
rec-77039-org,rec-77039-dup-0
rec-65595-org,rec-65595-dup-0
rec-69579-org,rec-69579-dup-0
rec-59449-org,rec-59449-dup-0
rec-61490-org,rec-61490-dup-0
rec-7399-org,rec-7399-dup-0
rec-49413-org,rec-49413-dup-0
rec-50306-org,rec-50306-dup-0
rec-69488-org,rec-69488-dup-0
rec-53706-org,rec-53706-dup-0
rec-50600-org,rec-50600-dup-0
rec-30822-org,rec-30822-dup-0
rec-23645-org,rec-23645-dup-0
rec-12235-org,rec-12235-dup-0
rec-33024-org,rec-33024-dup-0
rec-73398-org,rec-73398-dup-0
rec-20111-org,rec-20111-dup-0
rec-73333-org,rec-73333-dup-0
rec-22727-org,rec-22727-dup-0
rec-59658-org,rec-59658-dup-0
rec-50066-org,rec-50066-dup-0
rec-31717-org,rec-31717-dup-0
rec-53309-org,rec-53309-dup-0
rec-73283-org,rec-73283-dup-0
rec-19345-org,rec-19345-dup-0
rec-31788-org,rec-31788-dup-0
rec-85123-org,rec-85123-dup-0
rec-45939-org,rec-45939-dup-0
rec-31498-org,rec-31498-dup-0
rec-61211-org,rec-61211-dup-0
rec-38116-org,rec-38116-dup-0
rec-19595-org,rec-19595-dup-0
rec-79490-org,rec-79490-dup-0
rec-38470-org,rec-38470-dup-0
rec-29434-org,rec-29434-dup-0
rec-66315-org,rec-66315-dup-0
rec-9714-org,rec-9714-dup-0
rec-52447-org,rec-52447-dup-0
rec-82535-org,rec-82535-dup-0
rec-45917-org,rec-45917-dup-0
rec-61388-org,rec-61388-dup-0
rec-13477-org,rec-13477-dup-0
rec-25441-org,rec-25441-dup-0
rec-41475-org,rec-41475-dup-0
rec-11781-org,rec-11781-dup-0
rec-1308-org,rec-1308-dup-0
rec-76025-org,rec-76025-dup-0
rec-57185-org,rec-57185-dup-0
rec-49863-org,rec-49863-dup-0
rec-85895-org,rec-85895-dup-0
rec-82315-org,rec-82315-dup-0
rec-45188-org,rec-45188-dup-0
rec-49706-org,rec-49706-dup-0
rec-35757-org,rec-35757-dup-0
rec-61242-org,rec-61242-dup-0
rec-44440-org,rec-44440-dup-0
rec-71681-org,rec-71681-dup-0
rec-45980-org,rec-45980-dup-0
rec-75122-org,rec-75122-dup-0
rec-42041-org,rec-42041-dup-0
rec-40823-org,rec-40823-dup-0
rec-3711-org,rec-3711-dup-0
rec-65200-org,rec-65200-dup-0
rec-79604-org,rec-79604-dup-0
rec-49830-org,rec-49830-dup-0
rec-81794-org,rec-81794-dup-0
rec-57932-org,rec-57932-dup-0
rec-55135-org,rec-55135-dup-0
rec-26884-org,rec-26884-dup-0
rec-47877-org,rec-47877-dup-0
rec-78103-org,rec-78103-dup-0
rec-75627-org,rec-75627-dup-0
rec-41675-org,rec-41675-dup-0
rec-43840-org,rec-43840-dup-0
rec-20138-org,rec-20138-dup-0
rec-84579-org,rec-84579-dup-0
rec-10589-org,rec-10589-dup-0
rec-7789-org,rec-7789-dup-0
rec-18676-org,rec-18676-dup-0
rec-45922-org,rec-45922-dup-0
rec-30568-org,rec-30568-dup-0
rec-72754-org,rec-72754-dup-0
rec-34166-org,rec-34166-dup-0
rec-26483-org,rec-26483-dup-0
rec-47478-org,rec-47478-dup-0
rec-81939-org,rec-81939-dup-0
rec-73875-org,rec-73875-dup-0
rec-63596-org,rec-63596-dup-0
rec-47017-org,rec-47017-dup-0
rec-47859-org,rec-47859-dup-0
rec-89844-org,rec-89844-dup-0
rec-53694-org,rec-53694-dup-0
rec-82653-org,rec-82653-dup-0
rec-8946-org,rec-8946-dup-0
rec-53956-org,rec-53956-dup-0
rec-42068-org,rec-42068-dup-0
rec-83448-org,rec-83448-dup-0
rec-5391-org,rec-5391-dup-0
rec-35985-org,rec-35985-dup-0
rec-40039-org,rec-40039-dup-0
rec-34003-org,rec-34003-dup-0
rec-80489-org,rec-80489-dup-0
rec-54266-org,rec-54266-dup-0
rec-21133-org,rec-21133-dup-0
rec-3899-org,rec-3899-dup-0
rec-7892-org,rec-7892-dup-0
rec-74068-org,rec-74068-dup-0
rec-61511-org,rec-61511-dup-0
rec-89239-org,rec-89239-dup-0
rec-53441-org,rec-53441-dup-0
rec-32895-org,rec-32895-dup-0
rec-7199-org,rec-7199-dup-0
rec-4215-org,rec-4215-dup-0
rec-29507-org,rec-29507-dup-0
rec-64290-org,rec-64290-dup-0
rec-79867-org,rec-79867-dup-0
rec-19464-org,rec-19464-dup-0
rec-35529-org,rec-35529-dup-0
rec-89381-org,rec-89381-dup-0
rec-72592-org,rec-72592-dup-0
rec-48310-org,rec-48310-dup-0
rec-21526-org,rec-21526-dup-0
rec-45484-org,rec-45484-dup-0
rec-38642-org,rec-38642-dup-0
rec-79831-org,rec-79831-dup-0
rec-36997-org,rec-36997-dup-0
rec-15443-org,rec-15443-dup-0
rec-13866-org,rec-13866-dup-0
rec-84725-org,rec-84725-dup-0
rec-84512-org,rec-84512-dup-0
rec-9352-org,rec-9352-dup-0
rec-10291-org,rec-10291-dup-0
rec-24867-org,rec-24867-dup-0
rec-67803-org,rec-67803-dup-0
rec-75722-org,rec-75722-dup-0
rec-46997-org,rec-46997-dup-0
rec-12598-org,rec-12598-dup-0
rec-35322-org,rec-35322-dup-0
rec-80384-org,rec-80384-dup-0
rec-18488-org,rec-18488-dup-0
rec-26091-org,rec-26091-dup-0
rec-62387-org,rec-62387-dup-0
rec-32612-org,rec-32612-dup-0
rec-80196-org,rec-80196-dup-0
rec-22671-org,rec-22671-dup-0
rec-43036-org,rec-43036-dup-0
rec-73080-org,rec-73080-dup-0
rec-24398-org,rec-24398-dup-0
rec-60156-org,rec-60156-dup-0
rec-86130-org,rec-86130-dup-0
rec-20101-org,rec-20101-dup-0
rec-73596-org,rec-73596-dup-0
rec-61308-org,rec-61308-dup-0
rec-84535-org,rec-84535-dup-0
rec-88277-org,rec-88277-dup-0
rec-72667-org,rec-72667-dup-0
rec-11627-org,rec-11627-dup-0
rec-78573-org,rec-78573-dup-0
rec-3316-org,rec-3316-dup-0
rec-80680-org,rec-80680-dup-0
rec-46572-org,rec-46572-dup-0
rec-88026-org,rec-88026-dup-0
rec-26030-org,rec-26030-dup-0
rec-30837-org,rec-30837-dup-0
rec-59618-org,rec-59618-dup-0
rec-11742-org,rec-11742-dup-0
rec-71391-org,rec-71391-dup-0
rec-76658-org,rec-76658-dup-0
rec-40975-org,rec-40975-dup-0
rec-89194-org,rec-89194-dup-0
rec-22784-org,rec-22784-dup-0
rec-7860-org,rec-7860-dup-0
rec-38362-org,rec-38362-dup-0
rec-18379-org,rec-18379-dup-0
rec-61218-org,rec-61218-dup-0
rec-13694-org,rec-13694-dup-0
rec-81090-org,rec-81090-dup-0
rec-75238-org,rec-75238-dup-0
rec-88147-org,rec-88147-dup-0
rec-63318-org,rec-63318-dup-0
rec-62536-org,rec-62536-dup-0
rec-10484-org,rec-10484-dup-0
rec-10375-org,rec-10375-dup-0
rec-48787-org,rec-48787-dup-0
rec-65173-org,rec-65173-dup-0
rec-78891-org,rec-78891-dup-0
rec-69173-org,rec-69173-dup-0
rec-67758-org,rec-67758-dup-0
rec-14558-org,rec-14558-dup-0
rec-45968-org,rec-45968-dup-0
rec-78874-org,rec-78874-dup-0
